"churn_prediction","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15"
"no",-1.029906,-0.4474193,-1.058161,-0.7151271,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,0,0,0,1,3
"no",0.2885293,-0.5229596,0.5038918,0.3643799,-0.5693506,1.366278,0.1821975,7,1,1,0,1,1,0,9,0
"no",1.795313,-0.2089747,1.705471,-0.6374647,0.7218105,-0.4114531,-0.2519404,3,1,0,0,0,1,0,5,3
"no",-0.9357324,-0.5672985,-0.09689757,-0.8626856,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,1,0,0,8,3
"no",1.324443,-0.4195023,-1.538792,-0.1171268,-0.2465603,-0.4114531,-0.2519404,5,1,1,0,0,0,2,5,3
"yes",-0.2765146,0.6416748,0.1434182,4.220317,0.07622994,-0.4114531,-0.2519404,8,2,2,0,0,0,2,6,3
"no",-0.3706886,-0.3452757,-1.418634,-0.4782569,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,0,2,6,3
"no",-0.5590365,0.4009311,0.3837339,-0.187023,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,0,0,0,9,3
"yes",1.230269,-0.1652927,0.6240497,1.754536,-0.5693506,-0.4114531,-0.2519404,9,0,1,0,0,1,0,5,3
"no",1.230269,0.7989957,0.6240497,0.4769903,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,1,1,0,5,3
"no",0.1001813,-0.3098046,-1.058161,-0.6607634,0.07622994,-0.4114531,-0.2519404,1,2,1,0,0,0,0,5,3
"no",2.737053,-0.0651197,-0.697687,-0.1947892,-0.2465603,-0.4114531,-0.2519404,5,1,1,0,0,0,1,9,3
"no",-0.6532105,-0.3193293,-0.09689757,1.556497,0.07622994,-0.4114531,-0.2519404,3,1,1,0,1,0,0,5,3
"no",1.606965,-0.4474193,1.825628,-0.6724128,0.3990202,-0.4114531,-0.2519404,4,1,2,0,0,0,0,5,3
"no",0.9477471,-0.05789411,-1.538792,0.7449255,0.07622994,-0.4114531,-0.2519404,9,1,1,0,1,0,2,6,3
"no",-0.6532105,0.008121549,1.705471,-0.5326205,-0.5693506,-0.4114531,-0.2519404,8,1,3,0,0,0,0,0,3
"no",-0.2765146,2.305204,-0.09689757,-0.6840621,-0.5693506,1.046686,0.1821975,9,2,1,0,0,0,0,0,0
"no",-1.12408,-0.4070217,0.6240497,-0.3889451,-0.2465603,1.406227,0.1821975,6,1,1,0,0,1,0,0,2
"no",0.2885293,-0.3091477,-1.298476,0.1896396,-0.5693506,-0.4114531,-0.2519404,4,2,1,0,0,1,0,1,3
"yes",-0.5590365,-0.4168748,-1.418634,-0.2336204,-0.2465603,0.4774124,0.1821975,4,1,2,0,0,0,0,8,1
"no",-0.6532105,1.123162,-0.09689757,-0.3811789,-0.5693506,2.365003,0.1821975,4,2,2,0,1,0,0,8,0
"no",0.006007338,-0.2240828,-0.09689757,-0.3306983,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",0.7593992,0.3437833,-0.3372133,0.0537304,0.3990202,2.524799,0.6163354,7,1,1,0,1,0,0,8,0
"no",0.3827032,-0.4474193,-1.65895,-0.5714517,-0.2465603,1.675883,0.1821975,9,1,1,0,1,1,1,3,0
"no",-0.8415585,0.01600402,-1.65895,-0.5209712,-0.5693506,-0.4114531,-0.2519404,0,2,1,0,0,0,0,5,3
"no",0.2885293,-0.05460975,0.5038918,1.141004,0.7218105,-0.4114531,-0.2519404,6,1,2,0,0,0,0,1,3
"no",0.006007338,0.394034,0.5038918,-0.3928282,-0.5693506,1.486125,1.484611,1,1,0,0,1,0,0,9,0
"no",-0.8415585,0.4055292,-0.09689757,-0.09771123,-0.5693506,3.273843,0.1821975,1,2,1,0,1,0,0,8,0
"no",-0.7473845,-0.3580847,-1.779108,0.2634188,-0.5693506,1.965513,0.6163354,0,2,2,0,1,0,0,6,0
"no",0.4768772,-0.2378771,1.465155,-0.7384258,-0.5693506,-0.4114531,-0.2519404,4,1,3,0,1,0,0,4,3
"no",0.5710512,-0.50818,0.2635761,-0.6762959,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,1,0,0,5,3
"no",-1.029906,-0.3603838,1.224839,-0.8277375,0.3990202,-0.4114531,-0.2519404,4,1,2,0,1,0,2,8,3
"no",-1.029906,1.177683,0.6240497,0.4575747,-0.2465603,-0.4114531,-0.2519404,4,1,2,0,0,0,0,1,3
"no",-1.500776,-0.4792776,-1.178318,-0.4471919,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,0,0,8,3
"no",-1.029906,-0.567627,-1.538792,-0.6063998,-0.5693506,-0.4114531,-0.2519404,0,1,1,0,1,1,2,6,3
"no",1.418617,-0.4553018,-1.058161,0.1818733,0.07622994,-0.4114531,-0.2519404,4,1,0,0,1,0,2,8,3
"no",0.1943553,-0.07989933,0.7442076,-0.5403868,-0.2465603,-0.4114531,-0.2519404,0,2,1,0,0,0,1,5,3
"no",0.8535731,0.1821927,-0.2170554,-0.2258541,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,1,0,2,8,3
"no",-0.1823406,-0.4799345,0.1434182,0.007132979,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,0,0,0,5,3
"no",-0.9357324,-0.4372378,-0.09689757,-0.1831398,1.044601,-0.4114531,-0.2519404,10,1,1,0,1,0,0,5,3
"no",-0.5590365,-0.2707207,-0.9380027,-0.9209324,2.012972,-0.4114531,-0.2519404,6,2,2,0,1,1,2,8,3
"no",-0.6532105,-0.1741605,-0.9380027,-0.1132437,0.3990202,-0.4114531,-0.2519404,4,1,2,0,0,0,0,1,3
"yes",0.5710512,-0.3265549,0.8643654,0.04208105,-0.5693506,1.46615,1.918749,0,1,1,0,0,0,0,3,2
"no",0.5710512,-0.3712222,-1.298476,-0.3578802,-0.2465603,2.444901,0.1821975,9,1,1,0,1,0,0,8,0
"no",0.8535731,-0.3639966,-0.09689757,0.5391202,-0.2465603,2.964238,0.1821975,7,1,1,0,1,0,0,0,0
"no",0.9477471,-0.2483871,1.465155,1.172069,2.012972,-0.4114531,-0.2519404,2,1,3,0,1,0,2,8,3
"no",1.230269,-0.4043942,-0.2170554,-0.02393197,-0.2465603,-0.4114531,-0.2519404,7,1,1,0,0,0,0,1,3
"no",0.1943553,0.01666089,0.2635761,-0.5520361,2.012972,-0.4114531,-0.2519404,4,0,2,0,1,0,0,1,3
"no",-1.312428,-0.4474193,1.465155,0.3915617,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,1,1,1,5,3
"no",-0.7473845,-0.2313084,0.6240497,0.1896396,-0.5693506,1.675883,0.1821975,6,2,2,0,1,0,0,10,2
"no",0.7593992,0.1056671,-1.779108,0.597367,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,0,1,0,6,3
"no",-1.877472,-0.4474193,-0.09689757,-0.3501139,0.7218105,-0.4114531,-0.2519404,7,1,1,0,1,1,2,8,3
"no",0.2885293,-0.3275402,-0.9380027,-0.3462308,-0.2465603,-0.4114531,-0.2519404,9,2,1,0,1,0,2,8,3
"no",-0.4648626,-0.2579117,-0.09689757,-0.874335,-0.5693506,2.574735,0.1821975,6,2,2,0,1,0,0,8,0
"no",-0.3706886,-0.4011098,-0.2170554,-0.09771123,-0.5693506,-0.4114531,-0.2519404,0,0,1,0,1,0,0,8,3
"no",0.9477471,-0.5416805,-0.4573712,2.158381,-0.5693506,-0.4114531,-0.2519404,0,1,1,0,1,0,0,8,3
"no",-0.4648626,-0.4149042,0.1434182,-0.7811401,-0.5693506,-0.4114531,-0.2519404,9,1,2,0,1,1,0,9,3
"no",-0.5590365,-0.3735212,-1.178318,-0.3811789,1.367391,3.024162,0.6163354,1,1,1,0,1,0,0,8,0
"no",1.512791,-0.1560965,0.5038918,-0.8355038,1.690181,-0.4114531,-0.2519404,0,0,3,0,0,0,2,6,3
"no",-1.218254,-0.377134,0.9845233,0.2867175,0.07622994,-0.4114531,-0.2519404,1,1,1,0,1,1,0,5,3
"yes",-0.8415585,0.3930487,-1.058161,2.449615,-0.5693506,-0.4114531,-0.2519404,6,2,2,0,0,0,0,5,3
"no",-0.3706886,-0.4451203,1.344997,-0.1326593,1.367391,0.6471956,0.1821975,0,1,1,0,1,0,0,8,1
"no",-1.59495,-0.3203146,-1.418634,0.3177825,1.690181,-0.4114531,-0.2519404,8,2,1,0,0,0,1,8,3
"no",0.5710512,0.004180316,0.02326031,0.0537304,-0.2465603,2.804442,2.787025,2,1,1,0,1,0,1,0,0
"no",-1.12408,-0.4066933,1.344997,-0.517088,-0.5693506,-0.4114531,-0.2519404,9,0,1,0,0,0,2,8,3
"no",-0.5590365,-0.3304961,-0.5775291,-0.975296,0.7218105,1.306354,4.957714,4,2,1,0,1,0,0,8,0
"no",0.7593992,-0.4424928,1.344997,1.133237,1.367391,-0.4114531,-0.2519404,1,0,0,0,1,0,2,8,3
"no",0.6652252,0.3171799,1.344997,-0.5015556,1.367391,-0.4114531,-0.2519404,9,0,2,0,0,0,0,1,3
"no",-0.3706886,0.7221417,-1.65895,-0.6219322,-0.5693506,-0.4114531,-0.2519404,1,2,1,0,1,0,2,6,3
"yes",-0.5590365,-0.3042212,1.465155,0.9662633,-0.5693506,1.436189,1.484611,4,1,2,0,0,1,0,4,0
"no",0.9477471,-0.4434781,-1.178318,-0.6529972,0.3990202,-0.4114531,-0.2519404,4,1,2,0,0,0,2,6,3
"no",-0.2765146,-0.4474193,0.5038918,-0.3734127,-0.5693506,1.406227,1.918749,1,0,1,0,1,0,1,0,2
"no",-0.5590365,-0.5114644,1.825628,0.1974058,0.3990202,-0.4114531,-0.2519404,9,1,1,0,0,0,0,5,3
"no",0.4768772,-0.4293554,0.8643654,-0.7889064,-0.5693506,-0.4114531,-0.2519404,1,1,3,0,0,0,0,5,3
"no",1.136095,1.607934,-0.09689757,-0.7617245,0.7218105,-0.4114531,-0.2519404,1,1,1,0,1,0,1,5,3
"no",0.7593992,0.15756,-0.8178448,-0.5209712,-0.2465603,-0.4114531,-0.2519404,6,1,2,0,1,0,2,8,3
"no",1.418617,-0.04278605,-1.058161,-0.8316207,-0.5693506,-0.4114531,-0.2519404,9,1,0,0,0,0,0,0,3
"no",-0.4648626,1.509075,0.2635761,-0.4666075,-0.2465603,-0.4114531,-0.2519404,9,0,1,0,1,0,0,9,3
"no",0.2885293,-0.4470909,-1.058161,0.08867847,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",0.8535731,-0.431326,-1.298476,-0.3035165,-0.2465603,-0.4114531,-0.2519404,4,1,1,0,1,0,2,8,3
"yes",3.019575,2.561055,-0.5775291,1.001211,-0.2465603,0.4973869,1.050473,5,1,0,0,0,0,0,9,1
"no",-0.5590365,-0.4392084,-0.9380027,-0.9131661,0.7218105,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",-1.406602,-0.4096492,-1.418634,-0.8238544,0.07622994,-0.4114531,-0.2519404,1,1,1,0,1,0,2,5,3
"no",-0.2765146,-0.3682662,1.465155,-0.3345815,-0.2465603,-0.4114531,-0.2519404,1,2,3,0,1,0,2,8,3
"no",0.4768772,-0.4231151,-1.058161,-0.9442311,2.658552,-0.4114531,-0.2519404,4,1,2,0,1,0,0,5,3
"no",-1.029906,0.8499033,0.2635761,-0.4122438,0.3990202,3.293818,1.050473,1,2,1,0,1,0,1,8,1
"no",-0.5590365,-0.4303407,1.705471,1.226432,-0.5693506,-0.4114531,-0.2519404,1,0,1,0,1,0,2,8,3
"no",-1.029906,-0.5393815,0.1434182,1.362341,-0.2465603,2.255143,0.6163354,9,1,1,0,1,0,0,0,0
"no",-0.5590365,-0.2391908,-1.058161,-0.2841009,-0.2465603,-0.4114531,-0.2519404,11,1,0,0,0,0,0,5,3
"no",-1.12408,-0.4030805,-1.058161,-0.03946444,-0.5693506,-0.4114531,-0.2519404,0,2,2,0,0,0,0,2,3
"no",-0.6532105,-0.6776531,-0.5775291,1.366225,-0.2465603,-0.4114531,-0.2519404,7,2,1,0,1,0,0,8,3
"no",-0.8415585,-0.2106169,-1.298476,0.2517695,-0.5693506,-0.4114531,-0.2519404,6,2,2,0,1,0,0,8,3
"no",0.6652252,-0.4089923,0.02326031,1.463302,-0.5693506,-0.4114531,-0.2519404,4,1,1,0,1,0,0,0,3
"no",-0.8415585,-0.3623544,0.7442076,0.5779514,0.3990202,-0.4114531,-0.2519404,9,2,2,0,0,0,0,5,3
"no",0.5710512,-0.09172303,1.104681,-0.4549581,0.3990202,-0.4114531,-0.2519404,4,1,1,0,0,0,0,1,3
"no",-1.029906,-0.4474193,0.7442076,-0.1909061,-0.2465603,-0.4114531,-0.2519404,4,0,2,0,0,0,0,1,3
"no",0.006007338,0.05673009,-0.4573712,0.0110161,-0.5693506,3.223907,0.1821975,0,1,1,0,1,0,0,8,2
"no",0.1001813,0.607189,0.3837339,-0.6646466,-0.2465603,0.7071192,0.1821975,6,1,1,0,0,0,0,9,0
"no",-0.3706886,-0.4530028,-0.5775291,0.5507696,-0.2465603,2.9942,0.6163354,0,2,1,0,1,0,0,8,0
"no",-0.5590365,-0.1209538,-1.65895,-0.711244,-0.2465603,-0.4114531,-0.2519404,0,2,2,0,0,0,0,3,3
"no",1.701139,-0.1301501,0.6240497,-0.8083219,0.3990202,-0.4114531,-0.2519404,4,1,1,0,0,0,1,5,3
"no",-0.2765146,-0.3393639,0.02326031,-0.5714517,0.3990202,-0.4114531,-0.2519404,1,1,1,0,1,1,0,5,3
"no",-0.1823406,-0.4474193,0.5038918,-0.8471531,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,1,2,8,3
"no",0.1943553,-0.253642,0.5038918,0.1857564,-0.2465603,-0.4114531,-0.2519404,1,0,1,0,1,1,0,0,3
"no",1.136095,-0.3176871,-1.538792,-0.5869842,-0.5693506,-0.4114531,-0.2519404,9,1,2,0,0,0,0,6,3
"no",-0.6532105,-0.4438065,0.1434182,-0.9170493,-0.5693506,1.096622,0.6163354,4,1,2,0,1,0,0,0,0
"no",-0.2765146,-0.4474193,0.1434182,-0.6995946,-0.2465603,1.526074,0.6163354,1,1,0,0,1,0,0,9,0
"no",0.4768772,0.2580614,-0.9380027,-0.319049,0.3990202,-0.4114531,-0.2519404,0,1,1,0,0,0,0,1,3
"no",1.230269,0.9822631,1.585313,-0.2375035,-0.2465603,-0.4114531,-0.2519404,7,1,1,0,1,1,0,5,3
"no",-0.7473845,1.125461,-0.5775291,-0.1481918,-0.5693506,2.984213,1.484611,7,1,1,0,1,1,0,8,0
"no",-0.4648626,-0.2303231,-0.5775291,-0.9481142,1.690181,-0.4114531,-0.2519404,1,2,1,0,1,0,0,8,3
"no",-0.2765146,-0.4474193,-0.8178448,-0.01616573,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,0,2,6,3
"no",0.7593992,-0.3170302,0.7442076,0.01878234,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,0,0,0,1,3
"no",0.006007338,-0.3955264,-1.779108,-0.03169821,-0.2465603,0.7970044,1.484611,0,1,1,0,1,0,0,10,1
"no",0.006007338,-0.3416629,-1.058161,-0.5947504,-0.5693506,2.834404,0.6163354,3,1,0,0,0,0,0,8,0
"no",1.701139,-0.4385516,-1.298476,0.3449643,0.07622994,-0.4114531,-0.2519404,11,0,3,0,0,0,2,8,3
"no",-0.3706886,0.8377512,0.02326031,-0.7811401,-0.2465603,0.3975143,0.1821975,0,1,2,0,1,0,0,5,2
"no",0.4768772,-0.246088,-1.178318,-0.8044388,-0.5693506,-0.4114531,-0.2519404,11,1,3,0,0,0,2,6,3
"no",-0.3706886,0.05640166,-1.538792,-0.5132049,0.3990202,-0.4114531,-0.2519404,1,1,0,0,1,0,2,6,3
"no",0.6652252,-0.2611961,1.344997,-0.9248155,10.08273,-0.4114531,-0.2519404,4,1,2,0,0,0,0,1,3
"no",0.006007338,-0.5715682,-1.298476,0.399328,-0.5693506,2.125309,0.6163354,9,1,1,0,1,0,0,3,0
"no",-0.2765146,-0.03030548,-0.09689757,-0.3656464,-0.5693506,2.964238,2.352887,9,2,1,0,1,1,0,8,1
"yes",1.136095,-0.413262,-1.298476,1.719588,-0.5693506,-0.4114531,-0.2519404,3,1,0,0,0,1,2,6,3
"no",-0.6532105,0.232115,0.5038918,0.271185,-0.2465603,-0.4114531,-0.2519404,9,1,2,0,0,0,0,1,3
"no",-0.2765146,1.00591,1.705471,-0.3734127,-0.5693506,-0.4114531,-0.2519404,4,0,2,0,1,0,2,8,3
"no",-0.5590365,-0.4474193,-0.5775291,-0.7267765,0.07622994,-0.4114531,-0.2519404,4,2,2,0,0,1,0,5,3
"no",0.006007338,-0.240833,1.705471,-0.1947892,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,1,1,2,8,3
"no",0.9477471,-0.3705653,-0.8178448,0.08867847,0.07622994,-0.4114531,-0.2519404,7,0,1,0,0,0,0,5,3
"no",-0.9357324,-0.4474193,-0.3372133,-0.3656464,-0.2465603,-0.4114531,-0.2519404,9,1,2,0,1,1,2,8,3
"no",0.5710512,-0.6129511,0.7442076,-0.5831011,-0.5693506,-0.4114531,-0.2519404,9,2,1,0,0,1,0,5,3
"no",0.1943553,0.01271965,-0.4573712,-0.2452697,-0.2465603,-0.4114531,-0.2519404,1,1,0,0,1,0,2,8,3
"no",-0.1823406,-0.4474193,1.104681,0.3255487,0.7218105,-0.4114531,-0.2519404,4,2,2,0,0,0,0,1,3
"no",-1.029906,-0.3055349,0.5038918,0.3177825,0.07622994,-0.4114531,-0.2519404,7,2,1,0,1,0,2,8,3
"no",1.795313,-0.4454487,-1.178318,2.053537,0.07622994,-0.4114531,-0.2519404,4,1,2,0,1,0,0,8,3
"no",1.230269,0.221605,-1.65895,-0.6296985,-0.5693506,-0.4114531,-0.2519404,4,0,2,0,0,0,0,3,3
"no",0.9477471,-0.3738497,1.585313,-0.8005557,0.07622994,-0.4114531,-0.2519404,7,1,3,0,1,0,2,8,3
"no",-1.029906,-0.4474193,0.6240497,-0.6102829,-0.5693506,-0.4114531,-0.2519404,9,0,1,0,0,0,0,5,3
"yes",-0.8415585,-0.3298392,0.02326031,3.43981,0.07622994,-0.4114531,-0.2519404,7,2,1,0,1,0,2,8,3
"no",-1.500776,-0.4845326,-0.697687,0.1624577,0.07622994,-0.4114531,-0.2519404,8,2,2,0,0,0,0,5,3
"no",0.1943553,-0.191896,-0.09689757,0.1003278,0.7218105,-0.4114531,-0.2519404,1,1,0,0,1,1,2,8,3
"no",-0.7473845,-0.07661497,-0.9380027,-0.6762959,-0.2465603,-0.4114531,-0.2519404,6,2,2,0,1,0,0,6,3
"no",-0.8415585,-0.387644,-1.298476,0.073146,-0.5693506,1.28638,0.6163354,7,1,1,0,0,0,0,3,0
"yes",-0.7473845,-0.4454487,-0.9380027,3.311667,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,1,0,0,5,3
"no",-1.12408,-0.415561,0.2635761,0.3255487,0.3990202,-0.4114531,-0.2519404,1,1,1,0,1,0,0,8,3
"no",-0.6532105,-0.3291823,0.3837339,-0.8238544,-0.5693506,1.416214,0.6163354,1,1,1,0,1,0,1,9,0
"no",0.006007338,-0.2864856,-1.418634,-0.2957503,-0.5693506,-0.4114531,-0.2519404,0,0,1,0,1,0,0,1,3
"no",-0.1823406,-0.5551464,1.825628,-0.940348,7.823197,-0.4114531,-0.2519404,0,0,1,0,0,1,0,5,3
"no",-0.9357324,-0.4743511,1.825628,1.106056,9.114358,-0.4114531,-0.2519404,7,1,3,0,1,0,0,5,3
"no",0.9477471,0.3733425,-0.4573712,-0.6219322,0.7218105,-0.4114531,-0.2519404,7,2,0,0,1,0,0,8,3
"no",1.230269,-0.4474193,0.2635761,0.4032111,-0.5693506,2.494837,1.050473,7,0,1,0,0,0,0,7,2
"no",-1.029906,0.06888223,0.8643654,-0.1909061,0.07622994,-0.4114531,-0.2519404,9,2,1,0,1,1,2,8,3
"no",0.1001813,0.2879491,0.7442076,-0.319049,-0.5693506,-0.4114531,-0.2519404,2,1,1,0,1,0,0,5,3
"no",0.2885293,-0.3597269,-0.4573712,0.9701464,0.07622994,-0.4114531,-0.2519404,9,1,1,0,0,1,0,1,3
"no",-0.4648626,-0.4241004,1.705471,0.9779127,0.7218105,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",0.2885293,0.8459621,0.6240497,-0.2258541,-0.5693506,-0.4114531,-0.2519404,10,2,3,0,1,0,0,9,3
"no",-0.3706886,-0.3971686,1.825628,-0.9442311,7.500407,-0.4114531,-0.2519404,1,1,0,0,0,1,0,5,3
"no",0.3827032,0.08760309,0.2635761,-0.777257,0.3990202,-0.4114531,-0.2519404,9,1,1,0,0,0,0,1,3
"no",-1.029906,-0.02439363,-1.058161,-0.9791792,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,0,0,2,6,3
"no",-0.9357324,1.570821,1.825628,-0.7306596,3.304133,-0.4114531,-0.2519404,7,2,3,0,1,0,0,5,3
"no",1.701139,-0.4457772,0.7442076,-0.2103217,-0.2465603,-0.4114531,-0.2519404,3,1,0,0,0,1,1,5,3
"yes",-1.59495,-0.3219567,-0.3372133,-0.008399496,-0.2465603,0.5173614,1.050473,8,2,1,0,0,0,0,9,0
"no",-0.9357324,0.4055292,-0.4573712,-0.2685684,-0.5693506,-0.4114531,-0.2519404,1,2,1,0,1,0,2,8,3
"no",-0.5590365,0.3211212,1.825628,0.628432,2.012972,-0.4114531,-0.2519404,10,2,2,0,0,0,0,5,3
"no",0.3827032,-0.02439363,-1.058161,0.5468865,1.044601,-0.4114531,-0.2519404,6,1,0,0,0,0,0,1,3
"no",-0.8415585,-0.2359065,0.6240497,-0.2336204,-0.5693506,-0.4114531,-0.2519404,9,2,1,0,1,1,2,8,3
"no",0.3827032,0.3237487,0.1434182,0.9080165,-0.5693506,1.076648,0.1821975,1,1,0,0,1,0,0,0,1
"no",0.6652252,1.220379,-0.9380027,-0.4627244,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,0,1,8,3
"no",0.006007338,-0.0887671,-1.298476,1.855497,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,0,0,0,1,3
"no",-0.08816664,-0.5873331,1.224839,-0.0511138,-0.5693506,-0.4114531,-0.2519404,1,0,1,0,0,1,2,8,3
"no",-0.5590365,-0.5397099,-1.418634,-0.4277763,-0.5693506,-0.4114531,-0.2519404,9,0,1,0,0,0,0,1,3
"no",-1.218254,0.7878289,0.8643654,1.416705,0.07622994,-0.4114531,-0.2519404,6,2,1,0,0,1,0,5,3
"no",-0.3706886,-0.1058458,0.6240497,1.19925,-0.5693506,1.436189,0.1821975,3,0,1,0,1,0,0,9,1
"no",1.512791,1.524511,-0.4573712,-0.3928282,1.044601,-0.4114531,-0.2519404,1,1,1,0,1,0,0,1,3
"no",-0.2765146,4.169736,0.1434182,0.1352759,5.563665,-0.4114531,-0.2519404,1,2,2,0,0,0,1,5,3
"no",0.6652252,-0.2700638,0.1434182,-0.5908673,-0.5693506,-0.4114531,-0.2519404,9,2,1,0,1,0,0,0,3
"no",-2.06582,-0.2746619,-0.2170554,-0.5287374,0.07622994,-0.4114531,-0.2519404,8,2,1,0,0,0,0,2,3
"no",-1.12408,-0.2592254,0.02326031,-0.2646853,0.3990202,-0.4114531,-0.2519404,4,2,2,0,1,1,2,6,3
"no",-0.4648626,2.557443,-0.3372133,-0.4549581,0.07622994,-0.4114531,-0.2519404,9,2,1,0,1,0,0,1,3
"no",-0.2765146,-0.3800899,0.5038918,0.3915617,-0.2465603,-0.4114531,-0.2519404,10,1,1,0,1,0,2,8,3
"no",-0.6532105,0.1677415,-1.65895,-0.2569191,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,1,0,0,3,3
"no",0.1001813,-0.5121213,-1.178318,-0.746192,1.367391,-0.4114531,-0.2519404,9,1,1,1,1,0,0,1,3
"no",0.2885293,-0.387644,-1.058161,-0.1909061,0.3990202,-0.4114531,-0.2519404,7,1,1,0,1,1,0,5,3
"no",1.230269,-0.4474193,-1.538792,-0.2724516,-0.5693506,-0.4114531,-0.2519404,10,1,2,0,0,1,2,5,3
"no",-0.6532105,-0.2625098,-1.298476,0.4886397,-0.5693506,-0.3814913,0.6163354,1,1,1,0,0,1,0,3,0
"no",1.418617,-0.8435133,-0.09689757,0.4808735,-0.2465603,-0.4114531,-0.2519404,5,1,1,0,1,0,0,6,3
"no",-0.2765146,-0.3814037,-1.418634,-0.1909061,-0.5693506,-0.4114531,-0.2519404,10,1,2,0,0,0,0,3,3
"no",-1.218254,-0.4497184,0.8643654,0.1352759,0.7218105,-0.4114531,-0.2519404,7,2,1,1,0,1,0,5,3
"no",2.737053,-0.0414723,-0.4573712,-0.777257,0.3990202,-0.4114531,-0.2519404,5,1,3,0,0,0,0,7,3
"no",-0.8415585,-0.384688,-0.9380027,-0.4549581,0.3990202,-0.4114531,-0.2519404,4,2,2,0,0,0,0,5,3
"no",0.3827032,-0.4158895,0.02326031,-0.2180879,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,1,0,0,5,3
"no",1.418617,0.07577939,1.825628,0.6827956,0.3990202,-0.4114531,-0.2519404,9,0,2,0,1,0,0,5,3
"no",-1.312428,-0.4470909,-0.4573712,-0.6685297,-0.5693506,-0.4114531,-0.2519404,0,2,1,0,1,0,2,8,3
"yes",-0.4648626,-0.4303407,-1.058161,0.3604968,-0.5693506,0.5473231,2.352887,7,1,1,0,1,0,0,11,2
"no",0.2885293,0.7139308,1.825628,-0.5908673,1.044601,-0.4114531,-0.2519404,7,1,1,0,0,0,0,5,3
"no",-0.8415585,-0.6047402,1.344997,-0.451075,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,0,2,8,3
"no",-1.029906,-0.4454487,-1.298476,0.08091223,-0.2465603,3.014174,0.6163354,7,1,2,0,1,0,0,8,0
"no",-0.3706886,-0.1124145,-0.09689757,0.3488474,-0.5693506,-0.4114531,-0.2519404,10,2,1,0,1,0,0,5,3
"no",-0.8415585,-0.313089,-1.538792,-0.5559192,-0.2465603,0.4574379,0.6163354,6,1,1,0,0,0,0,6,2
"no",-0.5590365,-0.3850165,0.5038918,-0.8199713,0.07622994,-0.4114531,-0.2519404,0,1,1,0,1,0,2,8,3
"no",0.8535731,-0.1472287,1.585313,0.3915617,0.07622994,-0.4114531,-0.2519404,4,1,3,0,1,0,2,8,3
"no",-1.12408,0.3838525,0.3837339,1.459419,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,0,0,0,1,3
"yes",2.266183,0.601934,-1.65895,2.507861,-0.5693506,-0.4114531,-0.2519404,10,1,1,0,0,0,1,7,3
"no",1.041921,0.2656155,0.1434182,1.19925,-0.2465603,-0.4114531,-0.2519404,1,1,3,0,1,0,0,9,3
"no",0.1001813,0.3542932,1.705471,-0.4471919,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",-0.7473845,1.239757,-1.178318,-0.5248543,-0.5693506,-0.4114531,-0.2519404,1,2,1,0,1,0,0,8,3
"no",1.606965,-0.2165288,0.5038918,-0.8588025,0.07622994,-0.4114531,-0.2519404,1,1,3,0,0,0,2,6,3
"no",-0.3706886,-0.2306515,-1.298476,0.7410424,0.3990202,-0.4114531,-0.2519404,1,1,1,0,1,1,0,3,3
"no",-0.6532105,-0.431326,-1.058161,0.5235878,-0.5693506,3.10406,0.1821975,9,2,1,0,0,0,0,8,0
"no",0.5710512,-0.3873155,-0.3372133,-0.4433088,-0.5693506,-0.4114531,-0.2519404,3,1,0,0,0,0,0,1,3
"no",-0.9357324,-0.2070041,1.585313,1.102172,-0.5693506,2.005462,0.1821975,4,1,2,0,1,0,0,4,0
